ID,Team,Game,Date,Home,Opponent,WINorLOSS,TeamPoints,OpponentPoints,FieldGoals,X3PointShots,FreeThrows.,OffRebounds,TotalRebounds,Assists,Steals,Blocks,Turnovers,TotalFouls,Opp.FieldGoals,Opp.3PointShots,Opp.FreeThrows,Opp.OffRebounds,Opp.TotalRebounds,Opp.Assists,Opp.Steals,Opp.Blocks,Opp.Turnovers,Opp.TotalFouls
2742,LAC,27,2015/12/18,Away,SAS,L,107,115,0.5,0.417,0.625,6,37,23,6,8,10,22,0.494,0.526,0.792,10,44,25,7,4,8,30
2842,LAC,28,2015/12/19,Away,HOU,L,97,107,0.395,0.289,0.621,7,38,21,10,6,12,36,0.447,0.32,0.633,13,55,22,7,7,15,29
2942,LAC,29,2015/12/21,Home,OKC,L,99,100,0.471,0.318,0.714,10,45,21,7,3,13,15,0.471,0.235,0.8,10,44,21,10,4,11,16
3042,LAC,30,2015/12/25,Away,LAL,W,94,84,0.447,0.385,0.727,8,45,22,10,3,16,20,0.416,0.304,0.52,6,40,17,10,2,15,13
3163,LAC,31,2015/12/26,Away,UTA,W,109,104,0.481,0.5,0.833,7,34,24,9,6,12,23,0.486,0.37,0.815,8,36,18,7,4,16,22
3244,LAC,32,2015/12/28,Away,WAS,W,108,91,0.526,0.304,0.76,3,37,23,11,4,16,18,0.391,0.292,0.667,13,45,19,10,3,16,18
3342,LAC,33,2015/12/30,Away,CHO,W,122,117,0.521,0.5,0.805,8,39,27,7,7,12,26,0.432,0.3,0.889,17,42,20,8,3,11,26
3442,LAC,34,2015/12/31,Away,NOP,W,95,89,0.389,0.294,0.789,13,47,24,8,6,12,14,0.439,0.28,0.667,5,42,21,6,3,15,22
3542,LAC,35,2016/1/2,Home,PHI,W,130,99,0.605,0.522,0.8,6,47,28,7,6,14,17,0.461,0.391,0.471,9,33,30,8,4,12,21
3642,LAC,36,2016/1/6,Away,POR,W,109,98,0.506,0.478,0.824,10,42,24,7,6,10,22,0.442,0.346,0.565,17,49,21,5,4,13,18
3742,LAC,37,2016/1/9,Home,CHO,W,97,83,0.44,0.258,0.9,13,47,19,6,9,9,19,0.369,0.304,0.737,11,47,14,4,3,15,16
3842,LAC,38,2016/1/10,Home,NOP,W,114,111,0.472,0.333,0.529,8,47,26,8,3,14,24,0.4,0.267,0.793,15,56,20,8,2,14,24
3942,LAC,39,2016/1/13,Home,MIA,W,104,90,0.426,0.44,0.813,10,43,26,18,5,7,25,0.443,0.375,0.655,5,49,26,5,7,23,16
4042,LAC,40,2016/1/16,Home,SAC,L,103,110,0.396,0.333,0.737,14,46,24,6,4,11,24,0.474,0.52,0.758,9,52,28,5,8,17,19
4163,LAC,41,2016/1/18,Home,HOU,W,140,132,0.516,0.595,0.727,9,41,28,10,6,12,30,0.5,0.344,0.635,16,52,31,8,5,14,28
4244,LAC,42,2016/1/21,Away,CLE,L,102,115,0.45,0.24,0.667,8,35,19,9,3,9,21,0.506,0.464,0.75,14,47,29,5,2,13,31
4342,LAC,43,2016/1/22,Away,NYK,W,116,88,0.566,0.565,0.708,3,36,27,10,3,9,17,0.388,0.222,0.9,12,42,24,5,2,17,22
4442,LAC,44,2016/1/24,Away,TOR,L,94,112,0.447,0.308,0.6,7,34,21,6,3,13,28,0.494,0.545,0.692,8,44,19,8,3,15,26
4542,LAC,45,2016/1/26,Away,IND,W,91,89,0.41,0.405,0.5,9,44,16,9,5,15,20,0.422,0.313,0.583,12,48,18,7,2,17,17
4642,LAC,46,2016/1/27,Away,ATL,W,85,83,0.388,0.185,0.667,9,46,18,16,5,11,14,0.418,0.435,0.5,8,49,21,6,3,22,17
4742,LAC,47,2016/1/29,Home,LAL,W,105,93,0.494,0.308,0.708,5,38,20,10,9,8,19,0.436,0.385,0.8,11,48,19,6,4,17,21
4842,LAC,48,2016/1/31,Home,CHI,W,120,93,0.536,0.531,0.684,7,46,26,8,6,11,15,0.43,0.333,0.727,11,42,19,2,4,9,20
4942,LAC,49,2016/2/3,Home,MIN,L,102,108,0.44,0.344,0.735,11,35,20,10,6,13,22,0.506,0.471,0.846,10,42,24,6,3,15,24
5042,LAC,50,2016/2/5,Away,ORL,W,107,93,0.541,0.296,0.826,6,44,15,13,8,22,23,0.42,0.2,0.75,11,39,19,6,1,18,20
5163,LAC,51,2016/2/7,Away,MIA,W,100,93,0.457,0.36,0.515,7,42,17,8,5,6,25,0.398,0.412,0.69,13,53,14,2,0,13,21
5244,LAC,52,2016/2/8,Away,PHI,W,98,92,0.368,0.227,0.742,14,52,21,12,4,12,22,0.378,0.24,0.857,11,54,20,7,5,20,31
5342,LAC,53,2016/2/10,Away,BOS,L,134,139,0.518,0.4,0.68,9,44,25,7,9,14,29,0.495,0.394,0.865,8,43,34,5,2,10,33
5442,LAC,54,2016/2/18,Home,SAS,W,105,86,0.5,0.48,0.75,8,45,23,8,7,18,20,0.422,0.235,0.8,5,33,19,11,2,15,16
5542,LAC,55,2016/2/20,Home,GSW,L,112,115,0.447,0.361,0.833,15,49,24,9,2,14,24,0.512,0.355,0.769,6,39,32,8,2,14,19
5642,LAC,56,2016/2/22,Home,PHO,W,124,84,0.55,0.542,0.657,10,53,29,9,10,16,20,0.352,0.292,0.75,10,41,20,8,2,16,27
5742,LAC,57,2016/2/24,Home,DEN,L,81,87,0.353,0.283,0.571,9,47,19,13,9,17,20,0.378,0.25,0.765,14,57,18,11,2,16,14
5842,LAC,58,2016/2/26,Away,SAC,W,117,107,0.483,0.31,0.846,11,41,18,6,4,8,27,0.436,0.5,0.73,13,44,19,6,3,16,23
5942,LAC,59,2016/2/29,Home,BRK,W,105,95,0.494,0.391,0.875,8,47,22,8,4,11,22,0.416,0.421,0.697,11,44,25,10,3,13,19
6042,LAC,60,2016/3/2,Home,OKC,W,103,98,0.408,0.281,0.667,12,45,26,11,3,6,13,0.398,0.286,0.909,18,63,22,3,8,17,21
6163,LAC,61,2016/3/5,Home,ATL,L,97,107,0.43,0.375,0.607,6,41,22,10,10,18,20,0.449,0.37,0.85,10,53,26,9,3,18,26
6244,LAC,62,2016/3/7,Away,DAL,W,109,90,0.47,0.375,0.655,6,48,18,10,7,9,25,0.37,0.16,0.813,12,51,15,5,1,15,19
6342,LAC,63,2016/3/9,Away,OKC,L,108,120,0.506,0.353,0.609,2,29,29,11,4,10,17,0.527,0.375,0.833,10,52,33,6,2,16,20
6442,LAC,64,2016/3/11,Home,NYK,W,101,94,0.447,0.448,0.75,10,44,23,8,9,13,22,0.41,0.2,0.88,14,48,23,7,3,14,20
6542,LAC,65,2016/3/13,Home,CLE,L,90,114,0.405,0.313,0.842,5,34,23,5,4,10,23,0.488,0.486,0.7,9,49,23,3,4,8,19
6642,LAC,66,2016/3/15,Away,SAS,L,87,108,0.464,0.421,0.682,5,27,15,5,4,13,17,0.537,0.4,0.75,12,42,25,6,4,10,21
6742,LAC,67,2016/3/16,Away,HOU,W,122,106,0.566,0.4,0.75,7,33,31,9,7,10,20,0.488,0.36,0.708,13,39,23,5,3,15,25
6842,LAC,68,2016/3/19,Away,MEM,L,102,113,0.47,0.4,0.718,4,30,18,8,8,14,27,0.488,0.267,0.806,18,44,23,9,5,13,28
6942,LAC,69,2016/3/20,Away,NOP,L,105,109,0.402,0.256,0.69,7,35,21,12,5,12,28,0.493,0.333,0.8,10,54,22,9,1,23,34
7042,LAC,70,2016/3/23,Away,GSW,L,98,114,0.424,0.286,0.667,8,46,21,8,7,10,22,0.448,0.441,0.75,11,50,23,9,5,12,20
7163,LAC,71,2016/3/24,Home,POR,W,96,94,0.451,0.211,0.643,11,47,21,9,5,16,29,0.4,0.25,0.75,9,41,18,10,5,15,25
7244,LAC,72,2016/3/27,Home,DEN,W,105,90,0.475,0.357,0.731,17,44,24,13,11,14,19,0.394,0.241,0.692,20,44,24,7,5,15,19
7342,LAC,73,2016/3/28,Home,BOS,W,114,90,0.524,0.44,0.833,9,45,29,13,5,14,23,0.348,0.368,0.778,18,49,14,7,4,16,17
7442,LAC,74,2016/3/30,Away,MIN,W,99,79,0.44,0.29,0.889,7,41,26,8,9,7,17,0.345,0.348,0.647,14,53,20,2,1,16,15
7542,LAC,75,2016/3/31,Away,OKC,L,117,119,0.553,0.552,0.773,5,26,22,9,4,12,17,0.517,0.313,0.792,17,46,25,10,1,14,13
7642,LAC,76,2016/4/3,Home,WAS,W,114,109,0.506,0.421,0.606,10,44,27,9,4,11,17,0.457,0.367,0.571,17,51,31,8,1,14,29
7742,LAC,77,2016/4/5,Home,LAL,W,103,81,0.513,0.35,0.615,6,46,26,11,4,13,17,0.313,0.3,0.92,14,43,11,10,3,15,23
7842,LAC,78,2016/4/6,Away,LAL,W,91,81,0.446,0.28,0.714,10,49,23,10,6,10,17,0.356,0.211,0.765,16,49,12,6,1,12,16
7942,LAC,79,2016/4/8,Away,UTA,W,102,99,0.446,0.448,0.789,8,44,16,13,3,11,20,0.439,0.355,0.696,9,47,14,7,6,18,15
8042,LAC,80,2016/4/10,Home,DAL,W,98,91,0.487,0.5,0.405,6,42,25,11,6,10,20,0.405,0.267,0.697,5,47,18,6,5,14,29
8143,LAC,81,2016/4/12,Home,MEM,W,110,84,0.547,0.48,0.762,8,41,29,11,7,9,19,0.407,0.25,0.643,13,38,16,5,1,16,18
8242,LAC,82,2016/4/13,Away,PHO,L,105,114,0.448,0.29,0.833,6,40,23,9,6,15,20,0.455,0.269,0.773,18,58,26,10,5,16,15
1164,LAL,1,2015/10/28,Home,MIN,L,111,112,0.389,0.265,0.914,12,48,18,2,4,13,29,0.458,0.25,0.838,6,39,24,3,4,8,26
2164,LAL,2,2015/10/30,Away,SAC,L,114,132,0.461,0.324,0.778,8,37,20,7,9,19,24,0.515,0.273,0.733,16,56,26,6,7,14,23
3164,LAL,3,2015/11/1,Home,DAL,L,93,103,0.365,0.294,0.75,8,42,18,8,9,12,20,0.46,0.367,0.75,8,49,28,5,4,11,22
4164,LAL,4,2015/11/3,Home,DEN,L,109,120,0.419,0.231,0.816,11,40,18,9,4,10,28,0.506,0.35,0.871,11,49,30,5,7,14,23
5164,LAL,5,2015/11/6,Away,BRK,W,104,98,0.423,0.304,0.775,5,40,14,9,6,15,22,0.43,0.158,0.75,14,46,21,6,6,15,29
6164,LAL,6,2015/11/8,Away,NYK,L,95,99,0.383,0.333,0.609,12,46,19,7,3,9,20,0.393,0.333,0.828,10,52,22,5,5,9,15
7164,LAL,7,2015/11/10,Away,MIA,L,88,101,0.442,0.5,0.75,5,36,21,7,7,17,21,0.452,0.25,0.741,15,47,23,7,7,10,12
862,LAL,8,2015/11/11,Away,ORL,L,99,101,0.494,0.318,0.778,7,43,25,5,7,13,11,0.4,0.464,0.667,23,54,22,7,4,8,19
943,LAL,9,2015/11/13,Away,DAL,L,82,90,0.33,0.333,0.833,15,57,18,10,7,20,27,0.366,0.259,0.793,7,48,19,9,4,15,15
1043,LAL,10,2015/11/15,Home,DET,W,97,85,0.413,0.316,0.744,7,46,24,5,5,16,19,0.365,0.259,0.533,12,46,16,7,2,10,25
1165,LAL,11,2015/11/16,Away,PHO,L,101,120,0.481,0.45,0.9,7,37,12,5,2,16,23,0.484,0.367,0.76,18,50,23,13,6,10,16
1245,LAL,12,2015/11/20,Home,TOR,L,91,102,0.455,0.32,0.765,9,41,21,8,4,15,18,0.436,0.455,0.792,12,41,21,7,3,12,15
1343,LAL,13,2015/11/22,Home,POR,L,93,107,0.364,0.333,0.852,15,51,17,2,6,10,12,0.494,0.32,0.765,7,43,27,7,8,10,18
1443,LAL,14,2015/11/24,Away,GSW,L,77,111,0.373,0.143,0.75,8,45,16,8,2,14,15,0.489,0.343,0.6,12,48,32,9,6,8,13
1543,LAL,15,2015/11/28,Away,POR,L,96,108,0.439,0.304,0.739,6,33,20,12,2,9,19,0.487,0.4,0.769,12,46,24,5,2,16,16
1643,LAL,16,2015/11/29,Home,IND,L,103,107,0.384,0.333,0.727,15,54,17,6,5,10,27,0.41,0.333,0.811,9,50,17,4,5,15,18
1743,LAL,17,2015/12/1,Away,PHI,L,91,103,0.371,0.235,0.708,12,46,15,4,2,11,19,0.468,0.438,0.652,10,47,28,6,8,15,18
1843,LAL,18,2015/12/2,Away,WAS,W,108,104,0.427,0.32,0.9,16,45,17,18,3,16,22,0.468,0.333,0.742,8,41,24,11,2,23,15
1943,LAL,19,2015/12/4,Away,ATL,L,87,100,0.372,0.481,0.769,15,42,19,10,7,16,14,0.5,0.385,0.8,9,43,24,11,9,17,11
2043,LAL,20,2015/12/6,Away,DET,L,91,111,0.4,0.278,0.759,8,39,12,6,4,15,21,0.441,0.375,0.769,17,61,20,11,1,16,21
2165,LAL,21,2015/12/7,Away,TOR,L,93,102,0.41,0.368,0.9,14,47,14,4,4,15,23,0.459,0.36,0.781,8,38,18,7,2,7,13
2245,LAL,22,2015/12/9,Away,MIN,L,122,123,0.516,0.391,0.63,9,40,19,9,1,9,23,0.495,0.368,0.774,14,47,30,4,4,14,20
2343,LAL,23,2015/12/11,Away,SAS,L,87,109,0.409,0.36,0.6,9,36,20,7,5,15,21,0.537,0.429,0.6,11,49,26,9,6,13,13
2443,LAL,24,2015/12/12,Away,HOU,L,97,126,0.398,0.313,0.85,11,40,21,11,4,19,23,0.522,0.455,0.607,15,52,32,16,7,16,15
2543,LAL,25,2015/12/15,Home,MIL,W,113,95,0.461,0.37,0.84,18,52,26,7,3,14,18,0.471,0.308,0.55,12,38,23,7,7,11,20
2643,LAL,26,2015/12/17,Home,HOU,L,87,107,0.429,0.208,0.556,13,46,22,5,5,14,27,0.386,0.387,0.643,23,54,22,9,8,13,17
2743,LAL,27,2015/12/19,Away,OKC,L,78,118,0.349,0.286,0.588,8,32,14,10,2,14,20,0.548,0.474,0.68,12,56,28,6,3,15,14
2843,LAL,28,2015/12/22,Away,DEN,W,111,107,0.476,0.269,0.75,11,40,17,6,6,11,21,0.456,0.36,0.842,13,44,26,2,5,12,24
2943,LAL,29,2015/12/23,Home,OKC,L,85,120,0.36,0.28,0.636,12,35,19,6,5,10,18,0.537,0.263,0.765,19,61,23,7,13,15,17
3043,LAL,30,2015/12/25,Home,LAC,L,84,94,0.416,0.304,0.52,6,40,17,10,2,15,13,0.447,0.385,0.727,8,45,22,10,3,16,20
3165,LAL,31,2015/12/27,Away,MEM,L,96,112,0.381,0.276,0.75,18,46,16,6,5,13,18,0.563,0.375,0.727,7,41,30,11,4,10,22
3245,LAL,32,2015/12/28,Away,CHO,L,98,108,0.412,0.31,0.826,6,41,24,7,4,11,17,0.483,0.24,0.727,7,46,28,7,6,10,16
3343,LAL,33,2015/12/30,Away,BOS,W,112,104,0.457,0.474,0.739,13,52,22,5,2,10,22,0.432,0.259,0.84,9,45,23,7,5,10,20
3443,LAL,34,2016/1/1,Home,PHI,W,93,84,0.379,0.313,0.759,13,50,17,11,6,10,17,0.369,0.167,0.72,13,50,21,6,10,16,21
3543,LAL,35,2016/1/3,Home,PHO,W,97,77,0.452,0.364,0.765,9,54,26,8,7,15,16,0.36,0.222,0.778,9,45,16,8,4,14,20
3643,LAL,36,2016/1/5,Home,GSW,L,88,109,0.319,0.238,0.833,15,52,15,7,4,12,16,0.465,0.419,0.762,10,54,26,9,9,10,17
3743,LAL,37,2016/1/7,Away,SAC,L,115,118,0.539,0.333,0.862,6,33,20,10,4,18,26,0.553,0.286,0.667,10,37,32,8,6,15,20
3843,LAL,38,2016/1/8,Home,OKC,L,113,117,0.476,0.346,0.96,10,34,19,9,5,11,22,0.506,0.294,0.846,16,45,17,8,3,13,15
3943,LAL,39,2016/1/10,Home,UTA,L,74,86,0.326,0.143,0.867,16,41,15,9,4,11,22,0.449,0.313,0.76,6,45,16,8,8,14,18
4043,LAL,40,2016/1/12,Home,NOP,W,95,91,0.368,0.207,0.781,11,47,16,7,4,8,17,0.418,0.261,0.643,12,51,20,2,6,11,27
4165,LAL,41,2016/1/14,Away,GSW,L,98,116,0.444,0.174,0.583,16,47,17,13,3,21,19,0.5,0.394,0.85,12,47,26,12,4,19,17
4245,LAL,42,2016/1/16,Away,UTA,L,82,109,0.344,0.391,0.611,16,44,16,4,4,14,14,0.494,0.5,0.833,11,51,17,8,8,10,17
4343,LAL,43,2016/1/17,Home,HOU,L,95,112,0.451,0.316,0.789,3,36,25,8,7,14,16,0.484,0.286,0.75,11,51,21,10,5,13,19
4443,LAL,44,2016/1/20,Home,SAC,L,93,112,0.356,0.16,0.806,12,41,17,6,5,9,22,0.483,0.3,0.714,15,59,28,6,12,14,23
4543,LAL,45,2016/1/22,Home,SAS,L,95,108,0.452,0.375,0.722,12,45,19,3,5,11,12,0.506,0.524,0.846,7,35,26,10,13,6,14
4643,LAL,46,2016/1/23,Away,POR,L,103,121,0.493,0.412,0.875,4,30,14,4,6,18,20,0.505,0.323,0.773,14,42,26,12,1,8,22
4743,LAL,47,2016/1/26,Home,DAL,L,90,92,0.405,0.28,0.821,8,47,15,4,7,12,25,0.434,0.24,0.769,5,35,21,5,1,6,20
4843,LAL,48,2016/1/28,Home,CHI,L,91,114,0.376,0.36,0.783,11,41,21,6,4,14,17,0.495,0.353,0.875,12,51,29,12,5,10,19
4943,LAL,49,2016/1/29,Away,LAC,L,93,105,0.436,0.385,0.8,11,48,19,6,4,17,21,0.494,0.308,0.708,5,38,20,10,9,8,19
5043,LAL,50,2016/1/31,Home,CHO,L,82,101,0.338,0.276,0.87,4,42,13,6,8,15,20,0.375,0.361,0.615,14,59,28,8,8,10,16
5165,LAL,51,2016/2/2,Home,MIN,W,119,115,0.5,0.462,0.771,7,31,23,9,2,9,24,0.575,0.235,0.76,8,33,36,6,4,15,21
5245,LAL,52,2016/2/4,Away,NOP,W,99,96,0.481,0.35,0.7,9,48,14,4,0,16,22,0.459,0.2,0.538,7,40,16,8,4,7,21
5343,LAL,53,2016/2/6,Away,SAS,L,102,106,0.395,0.333,0.889,13,46,19,5,3,8,22,0.443,0.333,0.8,15,51,27,4,6,10,19
5443,LAL,54,2016/2/8,Away,IND,L,87,89,0.312,0.229,0.808,14,51,13,10,2,12,24,0.397,0.148,0.697,8,53,13,8,5,16,21
5543,LAL,55,2016/2/10,Away,CLE,L,111,120,0.442,0.464,0.815,11,44,16,5,3,11,19,0.511,0.419,0.611,13,46,26,6,1,6,20
5643,LAL,56,2016/2/19,Home,SAS,L,113,119,0.494,0.455,0.885,12,36,20,5,4,15,17,0.545,0.5,0.944,13,39,30,6,9,10,20
5743,LAL,57,2016/2/21,Away,CHI,L,115,126,0.462,0.333,0.667,17,44,13,5,4,7,20,0.557,0.684,0.962,8,38,30,2,7,8,21
5843,LAL,58,2016/2/22,Away,MIL,L,101,108,0.368,0.414,0.767,11,46,18,7,2,17,24,0.512,0.313,0.6,7,44,32,10,8,8,27
5943,LAL,59,2016/2/24,Away,MEM,L,119,128,0.443,0.436,0.727,15,45,16,5,3,7,21,0.565,0.481,0.655,9,46,26,6,4,9,20
6043,LAL,60,2016/2/26,Home,MEM,L,95,112,0.41,0.217,0.667,11,38,14,9,3,7,14,0.506,0.406,0.867,10,47,24,6,7,13,26
6165,LAL,61,2016/3/1,Home,BRK,W,107,101,0.494,0.423,0.667,8,46,22,5,4,13,22,0.438,0.278,0.667,11,44,28,8,4,7,19
6245,LAL,62,2016/3/2,Away,DEN,L,107,117,0.443,0.355,0.813,6,31,19,7,4,6,25,0.487,0.522,0.763,7,42,22,3,6,11,20
6343,LAL,63,2016/3/4,Home,ATL,L,77,106,0.341,0.185,0.7,17,46,19,5,1,10,16,0.544,0.464,0.731,3,39,31,6,8,10,18
6443,LAL,64,2016/3/6,Home,GSW,W,112,95,0.471,0.36,0.955,9,41,23,12,6,11,24,0.402,0.133,0.81,17,49,32,5,3,20,20
6543,LAL,65,2016/3/8,Home,ORL,W,107,98,0.494,0.333,0.783,10,45,21,7,2,15,22,0.487,0.263,0.704,4,35,19,5,4,10,24
6643,LAL,66,2016/3/10,Home,CLE,L,108,120,0.525,0.318,0.81,4,34,18,8,4,10,22,0.529,0.457,0.7,9,38,22,4,6,8,20
6743,LAL,67,2016/3/13,Home,NYK,L,87,90,0.4,0.188,0.762,10,45,14,6,2,9,20,0.44,0.238,0.704,5,45,19,5,6,10,16
6843,LAL,68,2016/3/15,Home,SAC,L,98,106,0.44,0.192,0.731,10,49,20,10,5,22,23,0.481,0.222,0.788,5,41,26,17,8,16,17
6943,LAL,69,2016/3/18,Home,PHO,L,90,95,0.36,0.261,0.846,12,50,21,4,6,12,21,0.36,0.267,0.885,17,57,19,5,6,11,21
7043,LAL,70,2016/3/22,Home,MEM,W,107,100,0.506,0.316,0.958,11,40,21,10,4,20,23,0.5,0.267,0.696,13,33,23,13,2,20,26
7165,LAL,71,2016/3/23,Away,PHO,L,107,119,0.419,0.259,0.846,14,41,13,6,6,10,24,0.505,0.464,0.6,15,52,31,6,4,13,21
7245,LAL,72,2016/3/25,Home,DEN,L,105,116,0.435,0.435,0.808,7,43,23,6,3,11,19,0.479,0.385,0.667,13,48,31,5,7,9,22
7343,LAL,73,2016/3/27,Home,WAS,L,88,101,0.379,0.25,0.882,12,42,15,12,0,18,26,0.542,0.389,0.552,6,42,23,12,2,18,17
7443,LAL,74,2016/3/28,Away,UTA,L,75,123,0.306,0.35,0.727,7,37,11,5,6,9,19,0.517,0.531,0.737,13,57,26,4,7,7,18
7543,LAL,75,2016/3/30,Home,MIA,W,102,100,0.363,0.3,0.759,19,49,14,9,5,9,21,0.477,0.176,0.577,14,55,26,6,13,17,23
7643,LAL,76,2016/4/3,Home,BOS,L,100,107,0.411,0.286,0.69,11,47,22,6,4,11,17,0.451,0.267,0.773,9,50,30,8,1,12,25
7743,LAL,77,2016/4/5,Away,LAC,L,81,103,0.313,0.3,0.92,14,43,11,10,3,15,23,0.513,0.35,0.615,6,46,26,11,4,13,17
7843,LAL,78,2016/4/6,Home,LAC,L,81,91,0.356,0.211,0.765,16,49,12,6,1,12,16,0.446,0.28,0.714,10,49,23,10,6,10,17
7943,LAL,79,2016/4/8,Away,NOP,L,102,110,0.42,0.458,0.852,10,34,18,9,5,13,23,0.532,0.455,0.762,9,43,29,5,4,16,20
8043,LAL,80,2016/4/10,Away,HOU,L,110,130,0.494,0.429,0.842,7,40,25,10,3,18,15,0.51,0.415,0.722,16,48,30,11,5,13,15
8144,LAL,81,2016/4/11,Away,OKC,L,79,112,0.284,0.226,0.867,10,48,15,8,1,15,20,0.438,0.324,0.593,13,57,27,8,11,11,20
8243,LAL,82,2016/4/13,Home,UTA,W,101,96,0.482,0.24,0.867,8,47,19,6,3,13,17,0.47,0.3,0.6,8,38,27,10,1,13,16
1166,MEM,1,2015/10/28,Home,CLE,L,76,106,0.354,0.125,0.727,11,40,15,8,3,16,18,0.488,0.448,0.647,12,54,29,7,2,19,25
2166,MEM,2,2015/10/29,Away,IND,W,112,103,0.5,0.438,0.793,12,42,26,12,5,14,25,0.474,0.4,0.708,10,38,23,7,4,20,22
3166,MEM,3,2015/10/31,Home,BRK,W,101,91,0.425,0.391,0.857,11,42,26,6,2,9,19,0.481,0.231,0.667,8,43,21,3,3,12,22
4166,MEM,4,2015/11/2,Away,GSW,L,69,119,0.271,0.13,0.7,11,44,21,8,7,11,24,0.512,0.44,0.733,10,65,32,8,13,14,15
5166,MEM,5,2015/11/3,Away,SAC,W,103,89,0.482,0.15,0.8,12,50,23,5,7,16,31,0.392,0.35,0.6,8,35,17,8,1,13,21
6166,MEM,6,2015/11/5,Away,POR,L,96,115,0.481,0.35,0.714,7,36,20,4,5,8,14,0.506,0.5,0.6,14,47,29,3,3,8,19
7166,MEM,7,2015/11/7,Away,UTA,L,79,89,0.33,0.316,0.929,13,44,16,8,1,14,21,0.419,0.444,0.833,9,49,18,7,10,21,20
863,MEM,8,2015/11/9,Away,LAC,L,92,94,0.438,0.182,0.69,10,40,21,11,3,14,28,0.412,0.263,0.892,8,40,14,5,8,18,20
944,MEM,9,2015/11/11,Home,GSW,L,84,100,0.343,0.2,0.917,10,41,15,14,5,21,26,0.48,0.407,0.739,7,36,22,12,8,23,30
1044,MEM,10,2015/11/13,Home,POR,W,101,100,0.419,0.375,0.852,14,35,22,10,0,8,21,0.478,0.364,0.897,10,43,17,5,10,22,22
1167,MEM,11,2015/11/15,Away,MIN,W,114,106,0.563,0.529,0.926,4,34,21,7,6,15,16,0.5,0.313,0.905,9,33,20,10,2,12,24
1246,MEM,12,2015/11/16,Home,OKC,W,122,114,0.44,0.706,0.923,12,34,23,11,4,10,22,0.506,0.417,0.71,12,44,22,7,6,19,28
1344,MEM,13,2015/11/20,Home,HOU,W,96,84,0.424,0.333,0.842,8,47,26,16,4,11,30,0.378,0.207,0.595,9,49,15,11,9,23,23
1444,MEM,14,2015/11/21,Away,SAS,L,82,92,0.432,0.111,1,7,35,19,13,2,16,23,0.472,0.333,0.773,7,40,20,7,6,17,20
1544,MEM,15,2015/11/24,Home,DAL,W,110,96,0.43,0.333,0.784,5,42,20,12,4,9,24,0.39,0.324,0.893,4,48,22,4,6,19,25
1644,MEM,16,2015/11/25,Away,HOU,W,102,93,0.488,0.188,0.913,9,41,21,8,3,17,23,0.423,0.294,0.852,6,37,19,14,7,19,22
1744,MEM,17,2015/11/27,Home,ATL,L,101,116,0.438,0.4,0.905,5,37,20,3,1,13,25,0.467,0.359,0.889,6,40,25,4,3,10,21
1844,MEM,18,2015/11/29,Home,PHI,W,92,84,0.42,0.308,0.741,15,49,19,11,7,26,18,0.39,0.333,0.75,8,41,23,18,9,25,29
1944,MEM,19,2015/12/1,Away,NOP,W,113,104,0.478,0.2,0.962,13,49,21,3,4,6,23,0.432,0.333,0.758,9,37,25,3,11,8,21
2044,MEM,20,2015/12/3,Home,SAS,L,83,103,0.375,0.125,0.84,9,37,19,6,6,11,17,0.5,0.556,0.722,10,48,27,8,8,15,21
2167,MEM,21,2015/12/6,Home,PHO,W,95,93,0.4,0.333,0.75,15,46,23,8,5,12,16,0.439,0.29,0.706,11,47,20,8,5,18,24
2246,MEM,22,2015/12/8,Home,OKC,L,88,125,0.407,0.214,0.864,11,33,14,6,4,15,17,0.56,0.5,0.783,10,46,31,11,3,12,17
2344,MEM,23,2015/12/9,Away,DET,W,93,92,0.466,0.267,0.538,16,53,23,4,4,17,15,0.425,0.276,0.667,13,43,17,9,6,12,16
2444,MEM,24,2015/12/11,Home,CHO,L,99,123,0.4,0.35,0.757,11,40,19,8,5,12,24,0.5,0.486,0.9,7,41,23,5,5,13,24
2544,MEM,25,2015/12/13,Away,MIA,L,97,100,0.519,0.368,0.714,5,33,23,10,3,13,21,0.481,0.318,0.826,7,35,18,9,1,10,15
2644,MEM,26,2015/12/14,Home,WAS,W,112,95,0.564,0.667,0.933,6,39,26,8,5,17,18,0.43,0.375,0.6,10,36,22,9,3,14,13
2744,MEM,27,2015/12/16,Away,CHI,L,85,98,0.421,0.263,0.571,5,41,27,6,5,13,20,0.442,0.375,0.684,9,45,22,5,6,14,17
2844,MEM,28,2015/12/18,Away,DAL,L,88,97,0.375,0.353,0.917,10,39,13,11,3,12,19,0.436,0.345,0.905,11,50,27,7,4,19,17
2944,MEM,29,2015/12/19,Home,IND,W,96,84,0.446,0.263,0.81,9,46,21,9,6,9,20,0.39,0.179,0.76,13,45,12,8,2,17,20
3044,MEM,30,2015/12/22,Away,PHI,W,104,90,0.471,0.333,0.792,9,36,26,16,3,12,23,0.47,0.304,0.656,10,42,19,6,3,26,21
3167,MEM,31,2015/12/23,Away,WAS,L,91,100,0.458,0.176,0.688,6,35,12,13,7,8,17,0.451,0.44,0.789,12,44,26,3,2,14,23
3246,MEM,32,2015/12/26,Away,CHO,L,92,98,0.411,0.368,0.524,16,48,21,9,5,13,24,0.406,0.438,0.875,7,43,21,10,13,16,24
