ID,Team,Game,Date,Home,Opponent,WINorLOSS,TeamPoints,OpponentPoints,FieldGoals,X3PointShots,FreeThrows.,OffRebounds,TotalRebounds,Assists,Steals,Blocks,Turnovers,TotalFouls,Opp.FieldGoals,Opp.3PointShots,Opp.FreeThrows,Opp.OffRebounds,Opp.TotalRebounds,Opp.Assists,Opp.Steals,Opp.Blocks,Opp.Turnovers,Opp.TotalFouls
1982,PHI,19,2016/12/2,Home,ORL,L,88,105,0.379,0.281,0.7,15,46,24,3,6,10,18,0.474,0.5,0.692,7,47,24,8,3,10,20
2082,PHI,20,2016/12/3,Home,BOS,L,106,107,0.461,0.455,0.808,8,38,20,5,3,15,23,0.5,0.308,0.793,6,37,22,5,3,10,21
21121,PHI,21,2016/12/5,Home,DEN,L,98,106,0.407,0.355,0.739,12,44,20,12,10,17,25,0.461,0.37,0.765,10,45,17,13,8,19,20
2296,PHI,22,2016/12/6,Away,MEM,L,91,96,0.39,0.341,0.5,9,45,21,5,7,16,27,0.384,0.118,0.8,12,53,18,8,5,13,25
2382,PHI,23,2016/12/8,Away,NOP,W,99,88,0.429,0.3,0.692,11,46,27,8,8,10,20,0.393,0.28,0.682,11,47,18,3,2,12,17
2482,PHI,24,2016/12/11,Away,DET,W,97,79,0.559,0.412,0.824,5,42,24,11,4,20,13,0.39,0.263,0.714,10,34,15,15,2,15,18
2582,PHI,25,2016/12/14,Home,TOR,L,114,123,0.5,0.31,0.76,14,43,29,5,4,14,27,0.471,0.345,0.861,15,39,21,9,3,9,20
2682,PHI,26,2016/12/16,Home,LAL,L,89,100,0.364,0.194,0.792,16,48,22,7,4,17,17,0.456,0.3,0.864,8,46,19,10,4,20,21
2782,PHI,27,2016/12/18,Home,BRK,W,108,107,0.432,0.429,0.87,13,47,23,5,5,17,18,0.444,0.353,0.742,7,43,26,8,5,16,20
2882,PHI,28,2016/12/20,Home,NOP,L,93,108,0.402,0.333,0.762,6,43,18,6,8,13,20,0.43,0.588,0.692,16,56,28,2,3,11,16
2982,PHI,29,2016/12/23,Away,PHO,L,116,123,0.506,0.419,0.864,8,28,23,7,6,19,31,0.532,0.462,0.73,11,43,25,7,6,20,24
3082,PHI,30,2016/12/26,Away,SAC,L,100,102,0.494,0.36,0.722,8,38,20,13,5,22,23,0.448,0.28,0.81,13,42,24,11,4,19,19
31121,PHI,31,2016/12/29,Away,UTA,L,83,100,0.402,0.25,0.875,13,41,16,6,1,15,16,0.479,0.577,0.536,9,43,21,9,6,14,11
3296,PHI,32,2016/12/30,Away,DEN,W,124,122,0.437,0.485,0.8,15,44,25,5,5,11,33,0.464,0.407,0.805,11,45,29,5,1,10,26
3382,PHI,33,2017/1/3,Home,MIN,W,93,91,0.388,0.219,0.8,12,48,19,10,7,16,21,0.402,0.292,0.9,9,47,20,7,6,17,24
3482,PHI,34,2017/1/6,Away,BOS,L,106,110,0.468,0.321,0.885,4,41,30,9,11,15,23,0.402,0.475,0.84,12,42,28,6,11,17,22
3582,PHI,35,2017/1/8,Away,BRK,W,105,95,0.394,0.296,0.852,6,46,19,11,5,13,17,0.462,0.37,0.765,4,40,21,6,8,22,23
3682,PHI,36,2017/1/11,Home,NYK,W,98,97,0.389,0.25,0.81,18,47,27,7,1,14,12,0.488,0.182,0.9,8,40,20,7,8,13,22
3782,PHI,37,2017/1/13,Home,CHO,W,102,93,0.474,0.368,0.8,10,38,26,12,9,20,27,0.329,0.261,0.969,16,41,11,12,2,19,19
3882,PHI,38,2017/1/14,Away,WAS,L,93,109,0.414,0.323,0.524,15,49,20,6,2,16,19,0.484,0.471,0.722,12,50,18,9,2,11,18
3982,PHI,39,2017/1/16,Away,MIL,W,113,104,0.449,0.378,0.806,13,51,25,8,9,18,23,0.472,0.357,0.682,10,38,23,8,5,12,23
4082,PHI,40,2017/1/18,Home,TOR,W,94,89,0.449,0.333,0.75,5,46,20,5,7,22,21,0.395,0.25,0.652,12,43,17,10,2,9,24
41121,PHI,41,2017/1/20,Home,POR,W,93,92,0.391,0.414,0.563,13,53,25,6,8,19,21,0.371,0.316,0.714,12,46,16,8,6,13,20
4296,PHI,42,2017/1/21,Away,ATL,L,93,110,0.423,0.414,0.833,7,39,27,8,6,22,19,0.495,0.35,0.565,11,47,24,8,5,13,18
4382,PHI,43,2017/1/24,Home,LAC,W,121,110,0.5,0.345,0.955,6,38,35,8,7,5,27,0.465,0.529,0.634,11,46,17,4,1,17,22
4482,PHI,44,2017/1/25,Away,MIL,W,114,109,0.533,0.462,0.88,9,43,32,9,4,21,21,0.462,0.25,0.783,15,37,26,11,4,19,22
4582,PHI,45,2017/1/27,Home,HOU,L,118,123,0.538,0.4,0.75,3,29,29,14,6,22,25,0.519,0.387,0.964,6,41,25,10,4,23,29
4682,PHI,46,2017/1/29,Away,CHI,L,108,121,0.444,0.357,0.714,11,43,26,8,8,12,22,0.506,0.571,0.821,10,49,29,8,5,10,11
4782,PHI,47,2017/1/30,Home,SAC,W,122,119,0.542,0.355,0.808,9,29,32,13,2,14,18,0.554,0.448,0.828,9,33,31,7,3,20,28
4882,PHI,48,2017/2/1,Away,DAL,L,95,113,0.455,0.273,0.731,5,39,21,5,2,13,21,0.465,0.385,0.821,15,51,22,10,4,11,19
4982,PHI,49,2017/2/2,Away,SAS,L,86,102,0.341,0.36,0.739,12,46,21,10,5,21,23,0.427,0.286,0.741,14,59,26,13,9,19,20
5082,PHI,50,2017/2/4,Away,MIA,L,102,125,0.417,0.261,0.839,6,33,20,10,1,15,21,0.585,0.545,0.739,10,49,28,6,5,21,24
51121,PHI,51,2017/2/6,Away,DET,L,96,113,0.424,0.179,0.679,11,41,19,8,0,13,17,0.465,0.227,0.941,19,60,22,8,4,12,19
5296,PHI,52,2017/2/8,Home,SAS,L,103,111,0.405,0.382,0.759,7,35,23,8,2,5,19,0.527,0.5,0.88,6,48,24,2,6,15,22
5382,PHI,53,2017/2/9,Away,ORL,W,112,111,0.421,0.393,0.778,13,45,25,13,5,15,19,0.488,0.476,0.792,7,47,27,4,8,21,20
5482,PHI,54,2017/2/11,Home,MIA,W,117,109,0.453,0.36,0.789,11,38,27,15,8,10,21,0.459,0.292,0.857,11,49,15,4,4,19,27
5582,PHI,55,2017/2/13,Away,CHO,W,105,99,0.477,0.364,0.647,9,51,24,9,5,18,21,0.436,0.355,0.769,3,33,19,11,5,15,17
5682,PHI,56,2017/2/15,Away,BOS,L,108,116,0.473,0.258,0.667,12,47,23,16,5,22,23,0.475,0.464,0.75,6,39,21,13,4,22,18
5782,PHI,57,2017/2/24,Home,WAS,W,120,112,0.494,0.345,0.8,8,48,28,9,7,15,26,0.422,0.208,0.775,12,43,19,8,6,16,25
5882,PHI,58,2017/2/25,Away,NYK,L,109,110,0.421,0.226,0.815,16,50,19,6,5,11,21,0.473,0.286,0.783,10,44,21,6,7,11,22
5982,PHI,59,2017/2/27,Home,GSW,L,108,119,0.451,0.294,0.889,12,42,24,11,3,22,25,0.449,0.207,0.846,16,45,31,14,4,13,18
6082,PHI,60,2017/3/1,Away,MIA,L,98,125,0.435,0.353,0.818,10,40,16,7,4,19,22,0.544,0.433,0.667,8,42,24,9,12,13,18
61121,PHI,61,2017/3/3,Home,NYK,W,105,102,0.434,0.321,0.774,12,50,20,5,9,15,21,0.393,0.333,0.879,9,41,14,10,3,10,20
6296,PHI,62,2017/3/4,Home,DET,L,106,136,0.489,0.412,0.857,6,36,30,5,2,19,18,0.568,0.435,0.857,10,44,26,11,10,7,9
6382,PHI,63,2017/3/6,Home,MIL,L,98,112,0.438,0.267,0.632,14,42,30,5,3,12,20,0.494,0.424,0.8,9,41,28,7,7,12,16
6482,PHI,64,2017/3/9,Away,POR,L,108,114,0.436,0.379,0.75,12,44,18,10,3,16,29,0.455,0.286,0.848,16,55,25,8,12,19,22
6582,PHI,65,2017/3/11,Away,LAC,L,100,112,0.476,0.333,0.714,7,41,28,11,1,16,23,0.494,0.32,0.828,8,41,25,13,3,13,13
6682,PHI,66,2017/3/12,Away,LAL,W,118,116,0.519,0.417,0.813,4,34,28,8,4,16,24,0.5,0.2,0.857,7,40,24,10,10,15,21
6782,PHI,67,2017/3/14,Away,GSW,L,104,106,0.438,0.296,0.667,13,52,28,10,10,21,26,0.364,0.438,0.8,13,43,24,12,11,18,24
6882,PHI,68,2017/3/17,Home,DAL,W,116,74,0.525,0.414,0.87,9,55,32,8,6,16,21,0.345,0.217,0.529,5,34,21,6,4,12,20
6982,PHI,69,2017/3/19,Home,BOS,W,105,99,0.466,0.364,0.733,8,43,29,9,7,15,23,0.405,0.207,0.862,8,41,27,8,5,17,15
7082,PHI,70,2017/3/20,Away,ORL,L,109,112,0.382,0.265,0.917,13,53,26,15,7,16,34,0.372,0.174,0.826,14,55,19,10,4,18,22
71121,PHI,71,2017/3/22,Away,OKC,L,97,122,0.425,0.32,0.882,6,25,19,8,4,9,23,0.545,0.25,0.733,18,54,26,7,8,16,17
7296,PHI,72,2017/3/24,Away,CHI,W,117,107,0.554,0.32,0.739,11,46,23,10,4,18,22,0.407,0.417,0.742,15,39,22,9,5,14,15
7382,PHI,73,2017/3/26,Away,IND,L,94,107,0.398,0.341,0.714,8,48,19,7,5,14,23,0.427,0.412,0.828,12,51,16,9,4,9,13
7482,PHI,74,2017/3/28,Away,BRK,W,106,101,0.429,0.303,0.857,12,53,21,7,9,16,23,0.404,0.281,0.667,13,50,22,11,5,13,19
7582,PHI,75,2017/3/29,Home,ATL,L,92,99,0.414,0.282,0.818,13,40,30,7,3,14,19,0.425,0.5,0.846,15,47,19,7,3,17,15
7682,PHI,76,2017/3/31,Away,CLE,L,105,122,0.488,0.333,0.737,7,42,26,7,2,17,21,0.526,0.448,0.563,13,49,30,8,4,8,16
7782,PHI,77,2017/4/2,Away,TOR,L,105,113,0.45,0.306,0.88,13,37,25,8,5,19,20,0.541,0.316,0.789,10,37,25,12,9,15,19
7882,PHI,78,2017/4/4,Home,BRK,L,118,141,0.443,0.316,0.741,14,36,32,7,4,11,22,0.64,0.516,0.879,1,36,36,9,5,17,18
7982,PHI,79,2017/4/6,Home,CHI,L,90,102,0.363,0.212,0.773,10,50,19,10,3,13,19,0.429,0.32,0.941,10,57,27,7,6,16,19
8082,PHI,80,2017/4/8,Home,MIL,L,82,90,0.351,0.258,0.87,10,47,23,9,1,17,16,0.443,0.222,0.7,6,43,18,10,4,15,21
8183,PHI,81,2017/4/10,Home,IND,L,111,120,0.467,0.394,0.903,10,33,20,10,1,18,19,0.576,0.313,0.81,14,44,30,9,5,14,23
8282,PHI,82,2017/4/12,Away,NYK,L,113,114,0.495,0.304,0.7,16,38,21,10,4,12,25,0.494,0.409,0.719,17,43,17,5,7,19,18
1297,PHO,1,2016/10/26,Home,SAC,L,94,113,0.468,0.25,0.667,10,41,20,6,3,18,29,0.512,0.286,0.731,10,41,24,5,5,13,20
2297,PHO,2,2016/10/28,Away,OKC,L,110,113,0.447,0.179,0.656,7,44,15,11,3,15,29,0.417,0.238,0.737,14,57,13,11,3,22,24
3297,PHO,3,2016/10/30,Home,GSW,L,100,106,0.411,0.348,0.72,11,50,19,10,6,11,26,0.422,0.276,0.848,7,43,27,6,5,15,23
4297,PHO,4,2016/10/31,Away,LAC,L,98,116,0.417,0.333,0.742,10,44,19,11,0,20,33,0.5,0.375,0.789,5,44,21,8,4,16,23
5297,PHO,5,2016/11/2,Home,POR,W,118,115,0.427,0.313,0.833,14,59,15,10,5,12,20,0.416,0.364,0.905,10,53,25,8,8,14,23
6297,PHO,6,2016/11/4,Away,NOP,W,112,111,0.43,0.333,0.857,12,59,18,7,2,15,27,0.457,0.333,0.536,6,43,28,7,13,8,21
7297,PHO,7,2016/11/6,Away,LAL,L,108,119,0.44,0.3,0.786,11,40,20,8,2,17,30,0.456,0.435,0.771,15,53,22,8,5,19,22
8102,PHO,8,2016/11/8,Away,POR,L,121,124,0.5,0.333,0.848,15,41,18,10,2,16,27,0.556,0.452,0.714,7,35,22,5,4,20,27
983,PHO,9,2016/11/9,Home,DET,W,107,100,0.452,0.364,0.767,10,49,20,7,6,17,20,0.36,0.409,0.844,9,41,20,11,5,11,24
1083,PHO,10,2016/11/12,Home,BRK,L,104,122,0.374,0.242,0.762,17,55,23,9,3,12,20,0.476,0.432,0.867,6,55,22,6,10,17,19
11122,PHO,11,2016/11/13,Away,GSW,L,120,133,0.511,0.333,0.769,8,38,27,10,3,13,29,0.517,0.485,0.871,8,43,32,8,7,16,20
1298,PHO,12,2016/11/16,Away,DEN,L,104,120,0.494,0.4,0.621,7,35,14,8,4,16,29,0.484,0.471,0.917,14,49,23,8,4,14,24
1383,PHO,13,2016/11/18,Away,IND,W,116,96,0.474,0.346,0.833,18,46,21,14,7,11,28,0.474,0.143,0.793,10,35,18,5,8,18,19
1483,PHO,14,2016/11/19,Away,PHI,L,105,120,0.424,0.286,0.618,12,44,18,11,7,15,19,0.523,0.486,0.65,6,44,33,11,9,18,23
1583,PHO,15,2016/11/21,Away,WAS,L,101,106,0.429,0.407,0.8,13,52,22,3,7,21,24,0.407,0.357,0.647,14,45,25,8,4,11,19
1683,PHO,16,2016/11/23,Away,ORL,W,92,87,0.452,0.409,0.773,6,44,15,6,7,17,20,0.363,0.28,0.609,11,44,17,9,8,11,19
1783,PHO,17,2016/11/25,Home,MIN,L,85,98,0.405,0.231,0.714,12,48,17,11,6,25,26,0.4,0.318,0.92,11,39,16,15,8,17,27
1883,PHO,18,2016/11/27,Home,DEN,L,114,120,0.404,0.44,0.861,9,46,11,5,7,11,24,0.438,0.448,0.906,10,49,21,5,1,12,25
1983,PHO,19,2016/11/30,Home,ATL,W,109,107,0.449,0.476,0.76,13,41,15,11,4,15,17,0.506,0.36,0.8,7,40,20,9,6,20,22
2083,PHO,20,2016/12/3,Away,GSW,L,109,138,0.451,0.344,0.762,14,36,24,8,2,14,29,0.628,0.667,0.765,6,38,37,9,5,17,19
21122,PHO,21,2016/12/6,Away,UTA,L,105,112,0.464,0.333,0.84,12,41,14,5,0,17,28,0.493,0.444,0.875,6,35,23,7,7,15,23
2298,PHO,22,2016/12/7,Home,IND,L,94,109,0.4,0.273,0.944,9,40,17,14,4,19,31,0.449,0.304,0.78,12,49,16,11,3,18,16
2383,PHO,23,2016/12/9,Away,LAL,W,119,115,0.474,0.433,0.762,9,44,26,8,8,7,24,0.46,0.346,0.765,10,49,18,4,2,15,21
2483,PHO,24,2016/12/11,Home,NOP,L,119,120,0.458,0.341,0.654,14,57,21,6,3,16,27,0.392,0.4,0.8,14,49,24,12,4,11,27
2583,PHO,25,2016/12/13,Home,NYK,W,113,111,0.409,0.3,0.848,16,61,13,9,7,17,28,0.392,0.35,0.737,11,43,23,10,4,13,27
2683,PHO,26,2016/12/15,Home,SAS,L,92,107,0.4,0.37,0.778,11,35,15,9,3,13,25,0.527,0.313,0.923,9,50,19,6,2,20,20
2783,PHO,27,2016/12/17,Away,OKC,L,101,114,0.433,0.364,0.75,16,43,16,5,5,16,23,0.506,0.438,0.735,10,42,28,12,4,13,21
2883,PHO,28,2016/12/19,Away,MIN,L,108,115,0.451,0.429,0.714,8,34,16,11,5,17,23,0.488,0.368,0.96,11,41,26,8,7,19,25
2983,PHO,29,2016/12/21,Home,HOU,L,111,125,0.473,0.36,0.7,14,44,20,7,6,8,23,0.535,0.474,0.577,9,37,30,4,8,11,22
3083,PHO,30,2016/12/23,Home,PHI,W,123,116,0.532,0.462,0.73,11,43,25,7,6,20,24,0.506,0.419,0.864,8,28,23,7,6,19,31
31122,PHO,31,2016/12/26,Away,HOU,L,115,131,0.426,0.233,0.815,16,53,17,14,6,17,25,0.5,0.349,0.8,10,47,28,11,4,20,22
3298,PHO,32,2016/12/28,Away,SAS,L,98,119,0.486,0.438,0.792,7,33,20,11,4,21,25,0.54,0.294,0.8,16,46,20,11,7,16,20
3383,PHO,33,2016/12/29,Home,TOR,W,99,91,0.446,0.429,0.696,12,47,20,10,4,20,28,0.4,0.259,0.828,9,43,10,12,5,18,24
3483,PHO,34,2016/12/31,Away,UTA,L,86,91,0.414,0.412,0.7,9,41,9,6,2,9,21,0.479,0.4,0.65,6,46,17,3,4,15,16
3583,PHO,35,2017/1/2,Away,LAC,L,98,109,0.382,0.133,0.818,19,48,22,11,4,12,29,0.463,0.438,0.737,12,51,17,1,11,19,21
3683,PHO,36,2017/1/3,Home,MIA,W,99,90,0.468,0.391,0.818,13,49,21,7,7,18,23,0.396,0.261,0.75,15,43,18,8,4,12,23
3783,PHO,37,2017/1/5,Away,DAL,W,102,95,0.447,0.412,0.864,18,53,15,4,3,15,21,0.456,0.31,0.824,7,31,18,6,7,10,20
3883,PHO,38,2017/1/8,Home,CLE,L,116,120,0.529,0.333,0.789,13,36,23,12,7,14,19,0.537,0.441,0.895,13,38,15,8,5,20,12
3983,PHO,39,2017/1/12,Home,DAL,L,108,113,0.487,0.556,0.815,13,47,15,2,4,19,23,0.483,0.441,0.706,8,32,29,11,7,9,20
4083,PHO,40,2017/1/14,Home,SAS,W,108,105,0.459,0.381,0.917,15,45,18,10,0,15,30,0.507,0.45,0.706,6,33,15,8,1,16,18
41122,PHO,41,2017/1/16,Home,UTA,L,101,106,0.494,0.227,0.941,6,39,13,4,5,9,21,0.461,0.348,0.667,14,46,22,4,6,8,16
4298,PHO,42,2017/1/19,Away,CLE,L,103,118,0.435,0.211,0.806,15,46,23,10,4,14,22,0.506,0.452,0.684,4,36,29,7,6,12,24
4383,PHO,43,2017/1/21,Away,NYK,W,107,105,0.435,0.375,0.889,14,44,15,9,4,13,18,0.449,0.524,0.875,15,46,20,6,3,12,20
4483,PHO,44,2017/1/22,Away,TOR,W,115,103,0.506,0.409,0.929,7,45,20,6,1,15,28,0.398,0.259,0.857,7,35,19,9,8,9,20
4583,PHO,45,2017/1/24,Home,MIN,L,111,112,0.442,0.368,0.875,13,44,20,7,4,15,23,0.524,0.353,0.75,10,42,24,8,4,15,21
4683,PHO,46,2017/1/26,Away,DEN,L,120,127,0.539,0.417,0.824,8,28,21,8,2,11,26,0.512,0.391,0.857,19,46,29,5,6,12,15
4783,PHO,47,2017/1/28,Home,DEN,L,112,123,0.451,0.286,0.75,11,43,20,9,3,10,36,0.488,0.32,0.881,9,48,17,7,3,14,25
4883,PHO,48,2017/1/30,Home,MEM,L,96,115,0.419,0.263,0.744,13,42,11,8,8,17,19,0.488,0.571,0.875,10,44,25,13,2,17,27
4983,PHO,49,2017/2/1,Home,LAC,L,114,124,0.406,0.35,0.829,17,44,21,5,3,12,27,0.518,0.263,0.816,8,46,20,9,8,10,28
5083,PHO,50,2017/2/3,Away,SAC,W,105,103,0.416,0.414,0.829,6,39,11,7,3,11,21,0.447,0.37,0.773,6,43,23,5,4,13,25
51122,PHO,51,2017/2/4,Home,MIL,L,112,137,0.418,0.393,0.833,14,40,22,9,3,16,28,0.634,0.412,0.743,9,44,29,9,11,16,25
5298,PHO,52,2017/2/6,Away,NOP,L,106,111,0.43,0.185,0.84,9,49,26,7,10,16,23,0.457,0.346,0.818,9,48,20,11,11,13,25
5383,PHO,53,2017/2/8,Away,MEM,L,91,110,0.333,0.217,0.824,18,46,13,12,5,15,27,0.486,0.583,0.765,11,41,24,6,8,22,25
5483,PHO,54,2017/2/10,Home,CHI,W,115,97,0.505,0.421,0.846,13,43,25,4,8,8,18,0.43,0.263,0.818,12,41,20,7,5,11,16
5583,PHO,55,2017/2/11,Away,HOU,L,102,133,0.394,0.364,0.769,12,42,20,8,4,19,28,0.494,0.5,0.795,16,55,27,8,4,21,23
5683,PHO,56,2017/2/13,Home,NOP,L,108,110,0.43,0.348,0.833,13,43,14,7,3,18,25,0.474,0.286,0.8,5,37,19,8,5,16,23
5783,PHO,57,2017/2/15,Home,LAL,W,137,101,0.557,0.417,0.853,12,59,32,7,10,15,20,0.376,0.346,0.786,7,36,16,9,3,12,27
5883,PHO,58,2017/2/24,Away,CHI,L,121,128,0.527,0.333,0.6,8,43,27,8,6,18,23,0.469,0.462,0.774,11,46,31,14,4,12,21
5983,PHO,59,2017/2/26,Away,MIL,L,96,100,0.482,0.357,0.688,12,42,26,12,5,20,22,0.513,0.3,0.889,6,33,26,10,6,19,21
6083,PHO,60,2017/2/28,Away,MEM,L,112,130,0.518,0.333,0.792,8,32,22,6,5,12,25,0.558,0.48,0.759,12,39,24,6,3,10,19
61122,PHO,61,2017/3/2,Home,CHO,W,120,103,0.597,0.368,0.84,4,42,30,8,7,18,23,0.393,0.294,0.821,9,34,19,14,1,16,20
6298,PHO,62,2017/3/3,Home,OKC,W,118,111,0.494,0.238,0.806,9,45,28,10,7,17,26,0.425,0.257,0.8,11,47,14,10,5,19,30
6383,PHO,63,2017/3/5,Home,BOS,W,109,106,0.447,0.2,0.808,10,50,16,7,10,11,29,0.376,0.351,0.725,14,54,19,6,6,12,28
6483,PHO,64,2017/3/7,Home,WAS,L,127,131,0.5,0.481,0.788,9,49,23,5,8,19,32,0.456,0.389,0.792,9,44,19,15,4,11,21
6583,PHO,65,2017/3/9,Home,LAL,L,110,122,0.462,0.316,0.8,18,54,20,7,10,19,24,0.48,0.444,0.667,14,42,21,11,7,9,20
6683,PHO,66,2017/3/11,Away,DAL,W,100,98,0.458,0.286,0.9,5,40,18,5,7,11,24,0.378,0.346,0.917,10,48,17,2,4,13,17
6783,PHO,67,2017/3/12,Home,POR,L,101,110,0.441,0.357,0.7,6,41,20,5,3,9,21,0.5,0.318,0.68,9,49,14,7,5,14,24
6883,PHO,68,2017/3/15,Home,SAC,L,101,107,0.402,0.24,0.643,16,47,24,9,11,13,25,0.481,0.429,0.735,8,48,22,8,11,18,18
6983,PHO,69,2017/3/17,Home,ORL,L,103,109,0.437,0.143,0.833,12,49,18,9,8,16,22,0.438,0.304,0.857,8,43,21,10,4,12,27
7083,PHO,70,2017/3/19,Away,DET,L,95,112,0.354,0.273,0.633,11,47,16,10,4,4,21,0.435,0.48,0.667,12,63,26,2,4,12,21
71122,PHO,71,2017/3/21,Away,MIA,L,97,112,0.439,0.25,0.724,10,41,14,5,5,24,23,0.438,0.407,0.739,17,49,17,13,5,14,25
7298,PHO,72,2017/3/23,Away,BRK,L,98,126,0.366,0.28,0.676,15,50,16,14,3,19,30,0.453,0.276,0.762,17,61,25,11,5,17,26
7383,PHO,73,2017/3/24,Away,BOS,L,120,130,0.453,0.316,0.735,10,49,23,9,3,13,30,0.468,0.341,0.8,12,50,31,8,5,15,32
7483,PHO,74,2017/3/26,Away,CHO,L,106,120,0.506,0.375,0.818,8,39,25,6,3,12,17,0.483,0.467,0.917,8,41,29,8,2,7,14
7583,PHO,75,2017/3/28,Away,ATL,L,91,95,0.365,0.226,0.583,14,48,25,12,6,15,31,0.4,0.222,0.724,9,51,24,5,6,19,23
7683,PHO,76,2017/3/30,Home,LAC,L,118,124,0.533,0.304,0.542,13,43,24,6,2,14,27,0.55,0.545,0.706,7,39,20,4,4,14,21
7783,PHO,77,2017/4/1,Away,POR,L,117,130,0.524,0.3,0.813,13,43,17,8,6,17,26,0.467,0.405,0.935,11,41,21,12,3,12,23
7883,PHO,78,2017/4/2,Home,HOU,L,116,123,0.42,0.235,0.828,22,61,24,8,11,23,24,0.47,0.368,0.652,13,46,23,8,4,15,23
7983,PHO,79,2017/4/5,Home,GSW,L,111,120,0.417,0.259,0.692,20,55,26,13,2,16,22,0.506,0.433,0.708,7,39,25,13,9,15,19
8083,PHO,80,2017/4/7,Home,OKC,W,120,99,0.518,0.444,0.839,12,45,16,6,6,7,26,0.37,0.233,0.727,22,48,13,1,3,9,26
8184,PHO,81,2017/4/9,Home,DAL,W,124,111,0.55,0.421,0.875,8,43,26,6,4,12,18,0.423,0.356,0.684,17,44,23,5,2,10,23
8283,PHO,82,2017/4/11,Away,SAC,L,104,129,0.376,0.267,0.583,18,48,19,8,3,9,23,0.518,0.474,0.791,8,55,28,7,2,13,23
1299,POR,1,2016/10/25,Home,UTA,W,113,104,0.52,0.684,1,5,34,22,5,3,12,18,0.488,0.333,1,6,31,19,9,5,11,19
2299,POR,2,2016/10/27,Home,LAC,L,106,114,0.459,0.222,0.75,9,48,18,4,4,14,34,0.407,0.276,0.696,15,48,12,10,4,7,25
3299,POR,3,2016/10/29,Away,DEN,W,115,113,0.459,0.313,0.714,5,45,23,10,8,15,30,0.38,0.261,0.795,16,61,19,10,5,17,21
4299,POR,4,2016/11/1,Home,GSW,L,104,127,0.43,0.359,0.762,6,32,23,12,4,18,17,0.562,0.385,0.739,7,45,36,14,4,16,19
5299,POR,5,2016/11/2,Away,PHO,L,115,118,0.416,0.364,0.905,10,53,25,8,8,14,23,0.427,0.313,0.833,14,59,15,10,5,12,20
6299,POR,6,2016/11/4,Away,DAL,W,105,95,0.45,0.387,0.808,7,42,21,9,3,14,20,0.41,0.357,0.85,7,44,18,5,3,12,21
7299,POR,7,2016/11/6,Away,MEM,W,100,94,0.451,0.424,0.815,5,37,19,7,5,15,25,0.383,0.231,0.813,12,44,15,9,5,13,20
8103,POR,8,2016/11/8,Home,PHO,W,124,121,0.556,0.452,0.714,7,35,22,5,4,20,27,0.5,0.333,0.848,15,41,18,10,2,16,27
984,POR,9,2016/11/9,Away,LAC,L,80,111,0.352,0.2,0.857,11,47,16,4,3,14,23,0.437,0.344,0.727,14,55,24,9,7,7,15
1084,POR,10,2016/11/11,Home,SAC,W,122,120,0.523,0.394,0.704,7,36,29,8,4,11,24,0.489,0.286,0.8,13,48,18,7,3,15,21
11123,POR,11,2016/11/13,Home,DEN,W,112,105,0.394,0.276,0.813,14,44,21,8,8,7,23,0.396,0.379,0.759,16,59,11,4,6,18,25
12100,POR,12,2016/11/15,Home,CHI,L,88,113,0.358,0.265,0.611,15,49,17,8,4,11,18,0.418,0.35,0.857,19,67,16,7,4,10,19
1384,POR,13,2016/11/17,Away,HOU,L,109,126,0.456,0.357,0.81,10,41,24,6,4,12,19,0.484,0.438,0.8,17,54,26,6,6,13,17
1484,POR,14,2016/11/18,Away,NOP,L,101,113,0.375,0.353,0.885,13,48,19,2,1,14,21,0.549,0.375,0.7,1,37,31,9,12,8,21
1584,POR,15,2016/11/20,Away,BRK,W,129,109,0.576,0.417,0.762,8,50,23,4,7,15,30,0.398,0.286,0.806,11,36,22,5,3,9,20
1684,POR,16,2016/11/22,Away,NYK,L,103,107,0.442,0.273,0.808,11,44,18,5,5,16,13,0.469,0.31,1,10,43,26,8,5,13,23
1784,POR,17,2016/11/23,Away,CLE,L,125,137,0.522,0.448,0.947,9,38,27,6,6,9,23,0.533,0.583,0.741,9,41,30,6,3,10,15
1884,POR,18,2016/11/25,Home,NOP,W,119,104,0.47,0.375,0.765,12,52,30,7,5,11,20,0.474,0.565,0.655,2,34,20,3,8,14,14
1984,POR,19,2016/11/27,Home,HOU,L,114,130,0.482,0.364,0.759,8,35,24,7,2,14,24,0.561,0.472,0.75,7,36,26,7,8,11,23
2084,POR,20,2016/11/30,Home,IND,W,131,109,0.543,0.375,0.895,14,40,29,13,2,6,23,0.5,0.429,0.886,4,32,19,3,4,15,14
21123,POR,21,2016/12/3,Home,MIA,W,99,92,0.404,0.375,0.75,12,47,19,6,9,8,17,0.442,0.273,0.667,8,46,23,6,6,13,14
22100,POR,22,2016/12/5,Away,CHI,W,112,110,0.484,0.375,0.722,10,38,25,9,8,9,27,0.422,0.304,0.868,15,50,16,8,11,15,17
2384,POR,23,2016/12/7,Away,MIL,L,107,115,0.435,0.425,0.842,10,44,25,7,4,15,22,0.519,0.417,0.676,5,41,19,8,7,10,13
2484,POR,24,2016/12/8,Away,MEM,L,86,88,0.305,0.25,0.725,13,52,13,6,3,12,23,0.356,0.3,0.667,15,58,13,8,2,12,28
