Source,Target,Trade_Id,Bitcoins,Money,Money_Rate,Date
4139,8208,76590,49.99,343.931,6.879995999,2011-05-19
10819,10263,76591,1,6.9,6.9,2011-05-19
646,10263,76592,39.241,270.763,6.900002548,2011-05-19
646,9742,76593,30,207,6.9,2011-05-19
6177,9837,76594,7.226,49.998,6.919180736,2011-05-19
6177,9837,76595,7.226,50,6.919457515,2011-05-19
646,9837,76596,57.548,398.192,6.919302148,2011-05-19
646,9742,76597,6.214,42.997,6.919375603,2011-05-19
12257,8922,76598,0.22,1.522,6.918181818,2011-05-19
6855,8208,76599,9.704,67.151,6.919929926,2011-05-19
6468,8208,76600,19.87,138.096,6.949974836,2011-05-19
4396,8208,76601,80,556,6.95,2011-05-19
646,8208,76602,16.78,116.788,6.959952324,2011-05-19
646,8208,76603,16.78,116.788,6.959952324,2011-05-19
646,8208,76604,6.866,47.787,6.959947568,2011-05-19
646,8922,76605,6.78,46.916,6.919764012,2011-05-19
646,7739,76606,3.134,21.686,6.919591576,2011-05-19
646,7739,76607,6.866,47.512,6.919895135,2011-05-19
7047,8208,76608,1.11,7.714,6.94954955,2011-05-19
4003,3868,76609,4.23,29.47,6.966903073,2011-05-19
9159,3868,76610,1.22,8.503,6.969672131,2011-05-19
3353,3868,76611,8.78,61.28,6.979498861,2011-05-19
7047,3868,76612,1.11,7.733,6.966666667,2011-05-19
7047,3868,76613,1.11,7.733,6.966666667,2011-05-19
7047,3868,76614,1.11,7.733,6.966666667,2011-05-19
7047,3868,76615,1.11,7.733,6.966666667,2011-05-19
7047,3868,76616,1.11,7.733,6.966666667,2011-05-19
7047,3868,76617,1.057,7.364,6.966887417,2011-05-19
7047,8208,76618,0.053,0.369,6.962264151,2011-05-19
3353,8208,76619,16.22,113.207,6.97946979,2011-05-19
10426,8208,76620,2,13.96,6.98,2011-05-19
6470,8208,76621,97.678,681.792,6.979995495,2011-05-19
388,8208,76622,33.78,235.784,6.979988159,2011-05-19
591,8208,76623,50.269,351.352,6.98943683,2011-05-19
7047,5909,76624,1.11,7.68,6.918918919,2011-05-19
7047,5909,76625,1.11,7.68,6.918918919,2011-05-19
7047,5909,76626,1.11,7.68,6.918918919,2011-05-19
591,7459,76627,90,629.05,6.989444444,2011-05-19
9155,8208,76628,5.14,35.928,6.989883268,2011-05-19
5266,8208,76629,7,48.93,6.99,2011-05-19
10370,8208,76630,1.5,10.485,6.99,2011-05-19
319,8208,76631,4,27.964,6.991,2011-05-19
591,8208,76632,82.36,576.425,6.998846527,2011-05-19
591,8208,76633,69,482.92,6.99884058,2011-05-19
591,5824,76634,28.64,200.447,6.998847765,2011-05-19
4125,5824,76635,32.51,227.537,6.998984928,2011-05-19
9331,5824,76636,7,48.993,6.999,2011-05-19
12144,5824,76637,50,350,7,2011-05-19
12854,5824,76638,5,35,7,2011-05-19
3548,5824,76639,18.85,131.95,7,2011-05-19
6177,1547,76640,7.143,50,6.999860003,2011-05-19
8624,1547,76641,1.29,9.029,6.999224806,2011-05-19
6035,1547,76642,88,616,7,2011-05-19
11895,1547,76643,3.3,23.1,7,2011-05-19
11519,1547,76644,0.269,1.881,6.992565056,2011-05-19
2944,6177,76645,10.5,73.498,6.999809524,2011-05-19
6941,6177,76646,6.006,42.042,7,2011-05-19
11519,6177,76647,6.731,47.117,7,2011-05-19
3548,6177,76648,10.474,73.32,7.000190949,2011-05-19
4864,7979,76649,1.1,7.7,7,2011-05-19
8995,7979,76650,1.02,7.14,7,2011-05-19
11001,7979,76651,40,280,7,2011-05-19
4770,7979,76652,20.13,140.91,7,2011-05-19
11586,7979,76653,31.41,219.87,7,2011-05-19
2173,7979,76654,1,7,7,2011-05-19
9001,7979,76655,5,35,7,2011-05-19
6899,7979,76656,9.11,63.77,7,2011-05-19
3548,7979,76657,0.676,4.732,7,2011-05-19
2387,8613,76658,7.143,50.001,7,2011-05-19
2387,7979,76659,0.467,3.269,7,2011-05-19
4601,8208,76660,3,21.03,7.01,2011-05-19
3106,7979,76661,6,42,7,2011-05-19
6177,7979,76662,8.162,57.13,6.999509924,2011-05-19
5483,6177,76663,1,7,7,2011-05-19
7365,6177,76664,14.286,100.003,7.000069999,2011-05-19
7365,8679,76665,5,35,7,2011-05-19
2423,7979,76666,6.25,43.75,7,2011-05-19
8440,7979,76667,10,70,7,2011-05-19
4601,7979,76668,25,175,7,2011-05-19
4143,7979,76669,6.83,47.807,6.999560761,2011-05-19
6177,7979,76670,15.287,107.011,7.00013083,2011-05-19
3353,7979,76671,26.558,185.906,7,2011-05-19
6177,5909,76672,3.853,26.97,6.999740462,2011-05-19
11237,7108,76673,1.19,8.33,7,2011-05-19
9321,7108,76674,4.97,34.79,7,2011-05-19
13066,7108,76675,1.84,12.88,7,2011-05-19
13066,6177,76676,18.347,126.97,6.920477462,2011-05-19
13066,11679,76677,29.813,204.233,6.850467917,2011-05-19
13066,6177,76678,7.225,50.001,6.920553633,2011-05-19
13066,9321,76679,5.039,34.567,6.859892836,2011-05-19
13066,11679,76680,87.731,601.001,6.850497544,2011-05-19
6177,10456,76681,8,55.363,6.920375,2011-05-19
12974,6498,76682,2,13.72,6.86,2011-05-19
6177,13115,76683,13.521,94.632,6.998890615,2011-05-19
3461,13115,76684,5.87,41.083,6.998807496,2011-05-19
4954,13115,76685,15.609,109.245,6.998846819,2011-05-19
6177,8220,76686,7.144,49.998,6.998600224,2011-05-19
6177,8220,76687,7.144,50,6.998880179,2011-05-19
4954,8220,76688,4.26,29.815,6.998826291,2011-05-19
2601,8220,76689,1,6.999,6.999,2011-05-19
4601,8220,76690,50,350,7,2011-05-19
7305,8220,76691,20.32,142.24,7,2011-05-19
9321,8220,76692,4.967,34.769,7,2011-05-19
7365,8220,76693,14.714,102.999,7.000067962,2011-05-19
4404,8220,76694,29.46,207.958,7.058995248,2011-05-19
2704,8220,76695,8.94,63.295,7.079977629,2011-05-19
4960,8220,76696,116.339,824.494,7.086995762,2011-05-19
6881,2497,76697,10,69.999,6.9999,2011-05-19
6881,8954,76698,48,335.995,6.999895833,2011-05-19
8976,6177,76699,28.571,199.999,7.000070001,2011-05-19
8976,8954,76700,21.429,150.003,7,2011-05-19
6827,8954,76701,1.571,10.997,7,2011-05-19
6827,6177,76702,7.144,49.999,6.998740202,2011-05-19
6827,8220,76703,18.275,127.901,6.998686731,2011-05-19
9207,8220,76704,14,97.981,6.998642857,2011-05-19
11417,8220,76705,3.25,22.745,6.998461538,2011-05-19
4043,8220,76706,3,21.06,7.02,2011-05-19
10014,8220,76707,37,259.739,7.019972973,2011-05-19
7953,6177,76708,7.144,49.999,6.998740202,2011-05-19
7953,8220,76709,2.864,20.044,6.998603352,2011-05-19
6177,8878,76710,5,35.349,7.0698,2011-05-19
6177,5639,76711,23.498,164.648,7.006894204,2011-05-19
8093,5639,76712,6.502,45.559,7.006920947,2011-05-19
6756,10126,76713,3,21,7,2011-05-19
6756,8061,76714,2,14,7,2011-05-19
6177,8220,76715,7.136,50.001,7.006866592,2011-05-19
8093,8220,76716,22.864,160.208,7.006997901,2011-05-19
610,8061,76717,148,1036.001,7.000006757,2011-05-19
610,10548,76718,14.285,99.995,7,2011-05-19
610,8220,76719,196.858,1377.752,6.99870973,2011-05-19
610,6177,76720,14.288,99.988,6.998040314,2011-05-19
610,13088,76721,14,97.972,6.998,2011-05-19
610,6177,76722,7.146,50.004,6.997481108,2011-05-19
610,8061,76723,150,1049.7,6.998,2011-05-19
9075,6177,76724,7.236,50.001,6.910033167,2011-05-19
9075,10559,76725,2.76,19.071,6.909782609,2011-05-19
610,10559,76726,11.386,79.679,6.997979975,2011-05-19
610,2896,76727,1,6.998,6.998,2011-05-19
166,6881,76728,33,228.03,6.91,2011-05-19
166,6177,76729,7.236,50.001,6.910033167,2011-05-19
166,6881,76730,13.284,91.792,6.909966877,2011-05-19
13082,9187,76731,1.441,10,6.93962526,2011-05-19
13082,6881,76732,12.089,83.534,6.909918107,2011-05-19
13082,3535,76733,4.25,29.325,6.9,2011-05-19
13082,4601,76734,6.9,47.61,6.9,2011-05-19
1299,4601,76735,68.1,469.89,6.9,2011-05-19
1299,1347,76736,127,871.232,6.860094488,2011-05-19
1299,11679,76737,2.9,19.866,6.850344828,2011-05-19
13082,8608,76738,0.32,2.208,6.9,2011-05-19
6177,8608,76739,13.8,96.46,6.989855072,2011-05-19
6177,8608,76740,0.192,1.328,6.916666667,2011-05-19
3691,11679,76741,16.86,115.499,6.850474496,2011-05-19
7880,11679,76742,12.696,86.973,6.850425331,2011-05-19
6177,6929,76743,1.5,10.244,6.829333333,2011-05-19
6177,6163,76744,10,68.299,6.8299,2011-05-19
610,6177,76745,1,6.802,6.802,2011-05-19
4397,9053,76746,3.12,21.223,6.80224359,2011-05-19
4397,6177,76747,1.88,12.788,6.80212766,2011-05-19
6177,610,76748,4,27.56,6.89,2011-05-19
13120,6177,76749,12.39,84.3,6.803874092,2011-05-19
13120,6177,76750,12.39,84.297,6.803631961,2011-05-19
13120,610,76751,125.22,851.758,6.802092318,2011-05-19
9049,4337,76752,4,27.92,6.98,2011-05-19
6470,4337,76753,39,272.22,6.98,2011-05-19
6929,4337,76754,1.49,10.398,6.97852349,2011-05-19
6470,9373,76755,71.429,498.571,6.97995212,2011-05-19
6470,9478,76756,28,195.44,6.98,2011-05-19
6790,4337,76757,1.59,11.096,6.978616352,2011-05-19
6591,4337,76758,7,48.85,6.978571429,2011-05-19
610,4337,76759,18.559,129.517,6.978662643,2011-05-19
9160,9321,76760,5.072,34.539,6.809739748,2011-05-19
9160,6177,76761,2.148,14.617,6.804934823,2011-05-19
51,10899,76762,14.45,98.405,6.810034602,2011-05-19
8329,10899,76763,9,61.29,6.81,2011-05-19
13128,10899,76764,1.8,12.259,6.810555556,2011-05-19
10899,5967,76765,1.059,7.378,6.966949953,2011-05-19
5324,6177,76766,7.341,50.003,6.811469827,2011-05-19
5324,4960,76767,31.059,211.356,6.804984063,2011-05-19
8812,10899,76768,1,6.805,6.805,2011-05-20
10899,6470,76769,1,6.959,6.959,2011-05-20
8658,10899,76770,1,6.805,6.805,2011-05-20
6470,6772,76771,162.56,1131.255,6.958999754,2011-05-20
6177,6772,76772,35.742,248.956,6.965362878,2011-05-20
10899,6772,76773,25.02,174.356,6.968665068,2011-05-20
9053,6772,76774,3.1,21.603,6.968709677,2011-05-20
6177,6772,76775,7.18,50.035,6.968662953,2011-05-20
7880,6177,76776,13.81,96.241,6.968935554,2011-05-20
9321,6772,76777,5,34.849,6.9698,2011-05-20
1375,6772,76778,10,69.699,6.9699,2011-05-20
1375,6772,76779,5,34.849,6.9698,2011-05-20
1375,6772,76780,1,6.969,6.969,2011-05-20
1375,6772,76781,10,69.699,6.9699,2011-05-20
13130,6177,76782,7.174,50,6.96961249,2011-05-20
13130,5531,76783,1.435,9.999,6.967944251,2011-05-20
13130,5531,76784,1.435,9.999,6.967944251,2011-05-20
13130,5531,76785,1.435,9.999,6.967944251,2011-05-20
5531,6772,76786,1.435,10.001,6.969337979,2011-05-20
6177,6772,76788,13.796,96.156,6.969846332,2011-05-20
13130,6772,76789,38.521,268.491,6.969990395,2011-05-20
1367,6772,76790,41.38,288.832,6.979990333,2011-05-20
3535,6772,76791,4.25,29.707,6.989882353,2011-05-20
5531,6772,76792,1.4,9.798,6.998571429,2011-05-20
4558,6772,76793,116,811.848,6.998689655,2011-05-20
4601,6772,76794,22.06,154.42,7,2011-05-20
5732,6772,76795,14.723,103.061,7,2011-05-20
6177,6772,76796,13.796,96.156,6.969846332,2011-05-20
8898,6772,76797,6.04,42.28,7,2011-05-20
9109,6772,76798,100,700,7,2011-05-20
2320,6772,76799,45,315,7,2011-05-20
6387,6772,76800,1,7,7,2011-05-20
11633,6772,76801,3,21,7,2011-05-20
12100,6772,76802,2,14,7,2011-05-20
4954,6772,76803,6.38,44.66,7,2011-05-20
4899,6772,76804,19.272,134.902,6.999896222,2011-05-20
7972,5531,76805,2.87,20.004,6.970034843,2011-05-20
7972,5531,76806,1.435,9.999,6.967944251,2011-05-20
7972,5531,76807,1.435,9.999,6.967944251,2011-05-20
7972,6177,76808,3,20.7,6.9,2011-05-20
9628,6177,76809,5.07,34.984,6.900197239,2011-05-20
6177,6100,76810,7.143,50,6.999860003,2011-05-20
5732,6177,76811,20.067,140.469,7,2011-05-20
5732,6177,76812,7.143,50,6.999860003,2011-05-20
5732,6177,76813,7.143,50,6.999860003,2011-05-20
5732,6100,76814,15.924,111.468,7,2011-05-20
4899,6100,76815,5.528,38.696,7,2011-05-20
2601,6100,76816,1,7.009,7.009,2011-05-20
6470,6100,76817,100,704.9,7.049,2011-05-20
6470,6100,76818,50,352.45,7.049,2011-05-20
6177,6100,76819,26.15,184.352,7.049789675,2011-05-20
2741,6100,76820,12.98,91.508,7.049922958,2011-05-20
5522,6100,76821,10.87,76.633,7.049954002,2011-05-20
5522,6100,76822,4.13,29.116,7.049878935,2011-05-20
6881,6100,76823,57.99,408.829,7.049991378,2011-05-20
5531,9849,76824,1.418,10,7.052186178,2011-05-20
591,6100,76825,40,282.794,7.06985,2011-05-20
591,503,76826,7.061,49.92,7.069820139,2011-05-20
591,505,76827,9.697,68.557,7.069918532,2011-05-20
7397,9849,76828,3.36,23.688,7.05,2011-05-20
8922,5531,76829,1.418,9.997,7.050070522,2011-05-20
8922,9849,76830,0.222,1.565,7.04954955,2011-05-20
5472,6177,76831,10,69.107,6.9107,2011-05-20
12334,10220,76832,4,27.6,6.9,2011-05-20
12334,6177,76833,9.455,65.241,6.900158646,2011-05-20
12334,7880,76834,1.5,10.35,6.9,2011-05-20
12334,9321,76835,5.055,34.626,6.849851632,2011-05-20
12334,6177,76836,7.331,49.998,6.820079116,2011-05-20
12334,6881,76837,11.65,79.453,6.82,2011-05-20
6177,6954,76838,14.495,100.002,6.899068644,2011-05-20
6177,6954,76839,7.247,50,6.899406651,2011-05-20
5324,6177,76840,17.8,122.805,6.899157303,2011-05-20
5472,6177,76841,10,68.992,6.8992,2011-05-20
6177,10190,76842,1.4,9.659,6.899285714,2011-05-20
6177,8922,76843,1.85,12.763,6.898918919,2011-05-20
6177,8337,76844,24.548,169.364,6.899299332,2011-05-20
6177,8337,76845,24.549,169.372,6.899344169,2011-05-20
6177,8337,76846,26.398,182.13,6.899386317,2011-05-20
6177,8337,76847,26.398,182.133,6.899499962,2011-05-20
7823,8337,76848,7,48.296,6.899428571,2011-05-20
6177,646,76849,27.797,191.788,6.899593481,2011-05-20
6177,646,76850,26.397,182.131,6.89968557,2011-05-20
6177,646,76851,17.75,122.471,6.899774648,2011-05-20
5472,646,76852,10,69,6.9,2011-05-20
5472,8337,76853,20,140,7,2011-05-20
6881,8337,76854,11.58,81.639,7.05,2011-05-20
2601,8337,76855,1,7.067,7.067,2011-05-20
4143,8337,76856,6.9,48.768,7.067826087,2011-05-20
591,8337,76857,43.162,305.148,7.069829943,2011-05-20
5531,8337,76858,1.414,9.996,7.069306931,2011-05-20
8922,8337,76859,7.15,50.549,7.06979021,2011-05-20
1098,8337,76860,243.44,1721.12,7.069996714,2011-05-20
4960,8337,76861,25.661,181.859,7.086980242,2011-05-20
9448,8337,76862,2.23,15.81,7.089686099,2011-05-20
6497,8337,76863,145,1028.05,7.09,2011-05-20
646,8337,76864,27.109,192.203,7.090007009,2011-05-20
5531,8337,76865,1.41,9.998,7.090780142,2011-05-20
646,8337,76866,10,70.909,7.0909,2011-05-20
646,8337,76867,44.78,317.53,7.09088879,2011-05-20
2185,8337,76868,4,28.364,7.091,2011-05-20
4960,4260,76869,10,70.94,7.094,2011-05-20
4960,8337,76870,5,35.47,7.094,2011-05-20
3353,4260,76871,20,141.8,7.09,2011-05-20
4960,4260,76872,5,35.47,7.094,2011-05-20
9360,3353,76873,2.25,15.75,7,2011-05-20
4960,3353,76874,62.118,440.665,7.093998519,2011-05-20
4960,3353,76875,5.486,38.914,7.093328472,2011-05-20
8707,2741,76876,1.16,8.038,6.929310345,2011-05-20
2741,7880,76877,1.15,8.096,7.04,2011-05-20
7417,7880,76878,1.85,13.042,7.04972973,2011-05-20
10920,2741,76879,12.988,89.885,6.920619033,2011-05-20
10920,8922,76880,7.29,50.451,6.920576132,2011-05-20
6277,5531,76881,1.058,7.311,6.91020794,2011-05-20
5324,6954,76882,6.758,46.624,6.899082569,2011-05-20
5324,6177,76883,81.742,563.202,6.889995351,2011-05-20
6277,9053,76884,3.14,21.509,6.85,2011-05-20
6277,5531,76885,1.098,7.521,6.849726776,2011-05-20
6277,10899,76886,2.212,15.086,6.820072333,2011-05-20
9053,9806,76887,3.12,21.839,6.999679487,2011-05-20
11216,9806,76888,10.02,70.138,6.999800399,2011-05-20
8571,9806,76889,2.08,14.559,6.999519231,2011-05-20
3098,9806,76890,12.78,89.458,6.999843505,2011-05-20
5726,6177,76891,13.22,90.165,6.820347958,2011-05-20
3415,6177,76892,21,143.228,6.820380952,2011-05-20
7965,6177,76893,5,34.102,6.8204,2011-05-20
6028,12920,76894,10,69,6.9,2011-05-20
3656,6177,76895,1,6.82,6.82,2011-05-20
7249,6881,76896,1,6.82,6.82,2011-05-20
7249,6177,76897,1,6.82,6.82,2011-05-20
6028,4960,76898,90,621,6.9,2011-05-20
10899,4960,76899,2.2,15.399,6.999545455,2011-05-20
3098,4960,76900,9.47,66.288,6.999788807,2011-05-20
8592,4960,76901,3,21,7,2011-05-20
8140,4960,76902,3.29,23.03,7,2011-05-20
10920,4960,76903,39.04,273.28,7,2011-05-20
4191,9053,76904,3.17,21.638,6.825867508,2011-05-20
4191,6177,76905,41.851,285.675,6.826001768,2011-05-20
4191,6177,76906,0.309,2.109,6.825242718,2011-05-20
6177,2722,76907,7.143,50,6.999860003,2011-05-20
6177,2722,76908,7.143,49.995,6.999160017,2011-05-20
13130,8220,76909,35.721,250,6.998684247,2011-05-20
5981,6177,76910,1.18,8.056,6.827118644,2011-05-20
13248,6177,76911,13.157,89.839,6.82822832,2011-05-20
13248,31,76912,31.843,217.433,6.828282511,2011-05-20
6177,31,76913,14.309,100.002,6.98874834,2011-05-20
9053,31,76914,3.15,22.015,6.988888889,2011-05-20
13130,31,76915,14.27,99.747,6.989978977,2011-05-20
10920,31,76916,5.718,40.026,7,2011-05-20
6177,31,76917,7.154,49.998,6.988817445,2011-05-20
10920,31,76918,34.416,240.912,7,2011-05-20
10920,31,76919,20.826,145.782,7,2011-05-20
7417,31,76920,7.87,55.09,7,2011-05-20
6941,31,76921,2.382,16.674,7,2011-05-20
13236,31,76922,2,14,7,2011-05-20
13253,31,76923,36.212,253.484,7,2011-05-20
13253,6822,76924,13.788,96.516,7,2011-05-20
2320,6822,76925,43.212,302.484,7,2011-05-20
6177,8337,76926,7.144,49.999,6.998740202,2011-05-20
6387,8337,76927,1.44,10.08,7,2011-05-20
2300,8337,76928,8.5,59.5,7,2011-05-20
8361,8337,76929,1,7,7,2011-05-20
4390,8337,76930,20.06,140.42,7,2011-05-20
6177,8337,76931,7.144,50.008,7,2011-05-20
4960,8337,76932,100,704.91,7.0491,2011-05-20
4960,8337,76933,47,331.307,7.049085106,2011-05-20
8440,8337,76934,20,141,7.05,2011-05-20
6570,8337,76935,22,155.1,7.05,2011-05-20
8922,8337,76936,7.24,51.331,7.089917127,2011-05-20
6399,8337,76937,13.23,93.8,7.08994709,2011-05-20
6470,8337,76938,150,1063.5,7.09,2011-05-20
4960,8337,76939,62.396,442.637,7.09399641,2011-05-20
9849,8337,76940,1.96,13.905,7.094387755,2011-05-20
2777,8337,76941,25,177.375,7.095,2011-05-20
11203,8337,76942,1.5,10.648,7.098666667,2011-05-20
5531,8337,76943,1.408,9.996,7.099431818,2011-05-20
2173,8337,76944,1,7.1,7.1,2011-05-20
4699,8337,76945,10,71,7.1,2011-05-20
8569,8337,76946,12,85.2,7.1,2011-05-20
5487,8337,76947,2,14.2,7.1,2011-05-20
3560,8337,76948,25,177.5,7.1,2011-05-20
7049,6177,76949,10,70.951,7.0951,2011-05-20
3560,8337,76950,10,71,7.1,2011-05-20
3560,8337,76951,8,56.8,7.1,2011-05-20
3560,8337,76952,1,7.1,7.1,2011-05-20
2741,6177,76953,12.91,91.649,7.099070488,2011-05-20
6177,5809,76954,7.042,49.997,7.099829594,2011-05-20
6177,5809,76955,6.958,49.401,7.099885024,2011-05-20
310,5417,76956,1.428,9.996,7,2011-05-20
310,7921,76957,65,455,7,2011-05-20
10413,6177,76958,9.25,63.845,6.902162162,2011-05-20
2566,6177,76959,3.98,27.472,6.902512563,2011-05-20
8880,10899,76960,19.5,134.606,6.902871795,2011-05-20
11722,10899,76961,15,103.563,6.9042,2011-05-20
9913,10899,76962,1,6.905,6.905,2011-05-20
7655,9053,76963,1.9,13.207,6.951052632,2011-05-20
6470,3868,76964,14.2,100.678,7.09,2011-05-20
3882,9053,76965,1.28,8.897,6.95078125,2011-05-20
3882,8991,76966,7.04,48.937,6.951278409,2011-05-20
3882,6177,76967,5.825,40.484,6.950042918,2011-05-20
6470,10477,76968,2,14.18,7.09,2011-05-20
4601,9128,76969,8.194,57.439,7.009885282,2011-05-20
4601,7079,76970,5,35.05,7.01,2011-05-20
4601,11067,76971,7.01,49.14,7.009985735,2011-05-20
4601,11067,76972,4.753,33.32,7.010309278,2011-05-20
4601,11067,76973,1.639,11.491,7.010982306,2011-05-20
4601,2193,76974,10,70.1,7.01,2011-05-20
3548,2193,76975,12,84,7,2011-05-20
13281,2193,76976,5.53,38.71,7,2011-05-20
9217,2193,76977,2.47,17.29,7,2011-05-20
9217,6177,76978,7.914,55.003,6.950088451,2011-05-20
9217,5427,76979,28.616,198.881,6.949993011,2011-05-20
8426,5427,76980,8.3,57.685,6.95,2011-05-20
4072,6177,76981,2.2,15.4,7,2011-05-20
7519,6177,76982,4.943,34.601,7,2011-05-20
7519,6177,76983,0.17,1.19,7,2011-05-20
13283,6177,76984,1,7,7,2011-05-20
12813,6177,76985,6.143,43.001,7,2011-05-20
4601,8390,76986,37.92,265.444,7.000105485,2011-05-20
3548,8390,76987,10,70.001,7.0001,2011-05-20
7284,8922,76988,2.6,18.226,7.01,2011-05-20
8361,8922,76989,1,7.01,7.01,2011-05-20
10893,8922,76990,2.29,16.052,7.009606987,2011-05-20
4143,8922,76991,1.39,9.743,7.009352518,2011-05-20
4143,8390,76992,2.08,14.56,7,2011-05-20
4143,6177,76993,3.535,24.572,6.95106082,2011-05-20
6609,6177,76994,2.63,18.282,6.951330798,2011-05-20
8361,8390,76995,1,7.04,7.04,2011-05-20
12331,8390,76996,2,14.08,7.04,2011-05-20
8515,6177,76997,1.7,11.817,6.951176471,2011-05-20
8259,6177,76998,3.11,21.614,6.949839228,2011-05-20
7948,6177,76999,4.084,28.384,6.950048972,2011-05-20
11794,5427,77000,1.18,8.201,6.95,2011-05-20
7948,10477,77001,1.28,8.896,6.95,2011-05-20
13082,10477,77002,3.72,25.854,6.95,2011-05-20
13082,5427,77003,3.18,22.101,6.95,2011-05-20
13082,5427,77004,11.47,79.716,6.949956408,2011-05-20
5531,5427,77005,1.449,10.073,6.951690821,2011-05-20
5531,2896,77006,2.16,15.119,6.999537037,2011-05-20
6832,2896,77007,4.71,32.969,6.999787686,2011-05-20
10012,2896,77008,5.91,41.37,7,2011-05-20
6177,9010,77009,42,293.995,6.999880952,2011-05-20
6177,9712,77010,7,48.999,6.999857143,2011-05-20
3793,5427,77011,31,215.45,6.95,2011-05-20
13130,5427,77012,50,347.5,6.95,2011-05-20
2601,9712,77013,1,6.999,6.999,2011-05-20
6177,9712,77014,1,6.999,6.999,2011-05-20
5547,5427,77015,2,13.9,6.95,2011-05-20
5547,9712,77016,1,6.99,6.99,2011-05-20
6177,9712,77017,1.1,7.699,6.999090909,2011-05-20
8224,5427,77018,5,34.75,6.95,2011-05-20
8224,5427,77019,0.255,1.772,6.949019608,2011-05-20
8224,6177,77020,4.76,32.844,6.9,2011-05-20
7149,6177,77021,17.237,118.99,6.903173406,2011-05-20
7149,8441,77022,50,345.159,6.90318,2011-05-20
7149,6177,77023,7.246,49.998,6.900082804,2011-05-20
7149,9448,77024,2.28,15.732,6.9,2011-05-20
7149,8588,77025,3.639,25.109,6.89997252,2011-05-20
7149,2173,77026,1,6.9,6.9,2011-05-20
7149,6177,77027,3.59,24.77,6.899721448,2011-05-20
5681,10426,77028,1,6.885,6.885,2011-05-20
6064,4960,77029,11.9,81.575,6.855042017,2011-05-20
5681,2497,77030,10,68.849,6.8849,2011-05-20
4784,4960,77031,2,13.71,6.855,2011-05-20
4784,4960,77032,10.84,74.309,6.855073801,2011-05-20
5681,4960,77033,121.26,831.249,6.855096487,2011-05-20
5681,6177,77034,7.299,49.998,6.849979449,2011-05-20
5681,1367,77035,20.441,140.02,6.849958417,2011-05-20
13130,2185,77036,1,6.91,6.91,2011-05-20
13130,6177,77037,7.299,49.998,6.849979449,2011-05-20
13130,1367,77038,21.45,146.932,6.84997669,2011-05-20
13130,4601,77039,20.251,138.719,6.849982717,2011-05-20
11969,4601,77040,1.47,10.069,6.849659864,2011-05-20
2309,4601,77041,78.279,536.211,6.849998084,2011-05-20
2309,4960,77042,42.801,291.945,6.820985491,2011-05-20
11176,4960,77043,1,6.821,6.821,2011-05-20
8602,4960,77044,5.31,36.219,6.820903955,2011-05-20
8748,6556,77045,1,6.867,6.867,2011-05-20
8748,6556,77046,3,20.602,6.867333333,2011-05-20
1392,6666,77047,1.044,7.169,6.866858238,2011-05-20
8748,1771,77048,6,41.205,6.8675,2011-05-20
6355,1771,77049,2,13.8,6.9,2011-05-20
2173,1771,77050,1,6.936,6.936,2011-05-20
6177,1771,77051,39.422,274.767,6.969889909,2011-05-20
6826,1771,77052,37.84,263.744,6.969978858,2011-05-20
9173,1771,77053,21.738,151.944,6.989787469,2011-05-20
9945,6177,77054,1,6.9,6.9,2011-05-20
1771,6177,77055,6.246,43.098,6.900096061,2011-05-20
1771,6177,77056,2.054,14.172,6.899707887,2011-05-20
6177,9173,77057,9.182,64.168,6.988455674,2011-05-20
9053,9173,77058,3.16,22.083,6.988291139,2011-05-20
5480,9173,77059,9.272,64.801,6.988891286,2011-05-20
5480,6177,77060,7.28,49.998,6.867857143,2011-05-20
5480,6666,77061,1.018,6.991,6.867387033,2011-05-20
2463,5006,77062,33.5,234.131,6.988985075,2011-05-20
5006,9053,77063,3.16,21.701,6.867405063,2011-05-20
5006,6666,77064,8.84,60.708,6.867420814,2011-05-20
5006,6666,77065,10,68.675,6.8675,2011-05-20
5006,6666,77066,6,41.205,6.8675,2011-05-20
5006,6666,77067,1.098,7.54,6.867030965,2011-05-20
5006,2173,77068,1,6.858,6.858,2011-05-20
5006,6355,77069,0.902,6.16,6.829268293,2011-05-20
5006,6355,77070,1.086,7.417,6.829650092,2011-05-20
5006,10899,77071,0.914,6.234,6.820568928,2011-05-20
12398,5547,77072,1,6.83,6.83,2011-05-20
12398,5483,77073,3.035,20.702,6.821087315,2011-05-20
12398,4960,77074,6.889,46.989,6.820873857,2011-05-20
12398,6881,77075,58.795,400.999,6.820290841,2011-05-20
12398,4601,77076,1.9,12.958,6.82,2011-05-20
12398,12067,77077,3.95,26.899,6.809873418,2011-05-20
12398,7401,77078,24.43,166.368,6.80998772,2011-05-20
12221,6177,77079,1,6.821,6.821,2011-05-20
4784,6177,77080,2.56,17.462,6.82109375,2011-05-20
6177,7182,77081,10.658,74.277,6.969131169,2011-05-20
9053,7182,77082,3.14,21.883,6.96910828,2011-05-20
5547,7182,77083,1,6.97,6.97,2011-05-20
6177,7182,77084,5.202,36.257,6.9698193,2011-05-20
129,6177,77085,14.63,99.99,6.834586466,2011-05-20
129,6177,77086,6.58,44.969,6.834194529,2011-05-20
129,9053,77087,3.19,21.797,6.832915361,2011-05-20
129,310,77088,2,13.666,6.833,2011-05-20
